PC1,PC2,KMeans_Cluster,Hierarchical_Cluster
-2.012234328520452,-0.6709697014634572,0,0
-1.0565485815478561,-0.34569871373595507,0,0
0.2953328281478072,0.062220890400378384,0,1
0.5072619084505617,0.5124519383873944,0,1
0.2981055122050477,0.677704121674829,0,1
-0.8887358829441127,0.6734828575825558,0,1
-0.8077727386048759,0.7805192703106506,0,1
-0.9010401138255006,0.7556041390614386,0,1
-1.4092042281284871,0.682917832930285,0,1
-1.235073315980228,0.993372062292362,0,1
-1.1567213788650768,0.8968245512906806,0,1
-0.8551287406935438,0.7821045986622363,0,1
-0.13422636666406076,0.6640366866138482,0,1
0.07344290794709751,0.6359897268760082,0,1
1.0541075632685188,0.6097091518190075,1,1
-0.06242931919846311,0.2811594534481937,0,1
-0.7374875075680457,0.19136502799815183,0,0
0.0455928793279204,0.26540414721271643,0,1
-0.41708335278674663,0.03966382040153518,0,1
-0.9957403121356081,-0.3040950922178669,0,0
-1.8372617679783272,-0.42778208760914893,0,0
-1.9526168216187245,-0.5558483771324014,0,0
-2.1806207109131406,-0.7203838218832884,0,0
-2.215732061918676,-1.006470152800223,0,0
-2.2167352891069316,-0.9169684358536052,0,0
-1.756136400642053,-0.8790056375098916,0,0
-1.554911852134474,-0.49811577840043403,0,0
-0.846235899389053,0.0036976402469246464,0,0
-0.48209221291510707,0.7293540744950842,0,1
-1.0287325612342684,0.9637356254690534,0,1
-1.286098928893664,1.156122602072218,0,1
-2.023925955626577,1.192931401530199,0,0
-1.9521326561692915,1.2042197668879693,0,0
-1.702327958934925,1.5243480844258872,0,0
-1.2602708529576978,1.635999042893354,0,0
-0.7149968312162579,1.6167902952866466,0,1
-0.7072867374838436,1.2023427717688775,0,0
0.27482332024444084,1.307314130237227,0,1
-0.19091120022305919,0.8621291720259853,0,0
-0.9987381384563415,0.5282044915193913,0,0
-1.0788328490072279,0.12672732802269554,0,0
-1.1268166033362192,-0.02687813450079329,0,0
-1.2044593830930097,-0.12783950388257487,0,0
-1.7606478275508133,-0.26476650270585095,0,0
-2.391884822620714,-0.38946555749660916,0,0
-2.416835886763793,-0.5320038024278356,0,0
-2.3614026117018883,-0.6571474550776119,0,0
-1.7480179517497496,-0.7009022401123516,0,0
-0.7976661094286518,-0.5311003707981289,0,0
0.4243107893198059,0.03283814312379686,0,1
0.06558508299984163,-0.16883849081827923,0,1
-0.6886434831696346,0.051550440278866606,0,0
-0.7250882206895477,0.30277814019420896,0,1
-0.9051412736238452,0.49240460459012925,0,1
-0.5972010563382395,0.6888933832360096,0,1
-0.8691932833394302,0.7177042985985793,0,1
-1.033132215900771,0.7278191740168359,0,1
-0.8020656027460863,0.6186982066952537,0,1
-0.7415166087704133,0.675798819857352,0,1
-0.13275127544289358,0.9725140989487923,0,1
0.5260652251961965,0.8464703781076973,0,1
0.8660298696665117,0.8632413496879154,1,1
0.3712712884409929,0.4968552356207117,0,1
-1.3267511536800616,0.09349397394306051,0,0
-1.3747205231964084,0.13468877607713456,0,0
-1.2126086327705214,0.07311059324987082,0,0
-1.6742424303974874,-0.03224920094585762,0,0
-2.185039322056715,-0.06398928435665686,0,0
-2.3417188177592188,-0.16199218175281513,0,0
-2.6091149536818254,-0.018680465770640347,0,0
-2.6458088919716154,-0.32051938506809097,0,0
-2.2653886426407976,-0.443756585064544,0,0
-1.6739305405486111,-0.3046598914068477,0,0
0.5046051940338326,0.2583290097101688,0,1
3.906216638489698,1.4668010173651282,1,1
0.6367358038686081,0.503997792657417,0,1
0.10155847433129848,0.9137070371091031,0,1
-0.5037960967142834,1.0711936111139504,0,1
0.279307899325719,1.5556874922726383,0,1
0.49519092511009927,1.724346819720598,0,1
-0.44539802340006823,1.5123546942009665,0,1
-0.034783152408459125,1.7368821504318455,0,1
-0.7225992370076424,1.5588980633567626,0,1
0.6257472204654304,1.8757167408479984,0,1
1.9056924358341563,1.6973494501219395,1,1
2.2621070217375245,1.633454650051403,1,1
0.8049016213546174,0.9503850523612631,1,1
0.026944853542171063,0.584838905407137,0,1
-1.2830976544972312,0.310901963736771,0,0
-0.7864756483853389,0.18029958207193114,0,0
-1.2085331183213894,0.04604823130329522,0,0
-1.8346162832485715,-0.11259471965378247,0,0
-2.0041014623531614,-0.2778348832976151,0,0
-2.2325030155616816,-0.2971136022614267,0,0
-2.237528435154308,-0.6044853651861798,0,0
-2.3169055310929783,-0.49385327577137944,0,0
-1.8260249359912175,-0.42781332221598023,0,0
0.7109569749152426,0.2800190326096192,1,1
3.7611066193451497,1.3488836687632817,1,1
2.2703362661007542,0.9585426914869967,1,1
0.32399224866488363,1.1631219660871475,0,1
-0.1884214879342458,1.2107969444317346,0,1
-0.3243350961072232,1.5295215282685524,0,1
-0.15019700785795342,1.7824744744479346,0,1
-0.27614249525769313,1.671438827680461,0,1
-0.08572122095133337,1.7449809350212724,0,1
0.26000000162686615,1.7446430570034273,0,1
1.0719432791947294,1.751059341033774,1,1
1.826623174090164,1.6275503070502657,1,1
1.4583307239387806,1.3403398367765613,1,1
1.3858208771462839,1.036096213474507,1,1
-0.3994814684699451,0.3395459798023343,0,1
-0.7014427880238556,0.19870369847838915,0,0
-0.2682491849300381,0.12314587035237849,0,1
-0.8206580045873337,-0.022197999244523474,0,0
-1.6198163007774933,-0.18007835732620794,0,0
-2.0733592788760835,-0.22751020021512156,0,0
-2.461172416663569,-0.07662399080414921,0,0
-2.6662371999526755,-0.07112405757087083,0,0
-2.4506534388270707,-0.3998353263512951,0,0
-1.4482487014796062,-0.4866864920996389,0,0
0.5857988117097395,0.23467306571744975,0,1
2.966154621001593,1.2278692788764267,1,1
0.5899158692122596,0.9600836394179113,0,1
-0.12382764627119827,1.1016793344736684,0,1
-0.18130989397431893,1.3960242206300864,0,1
-0.46516746548719,1.5523092445731959,0,1
-0.4383077009198826,1.7292173339560406,0,1
-0.3825438407040693,1.6207786931288555,0,1
0.5576474385418998,1.8932182086015603,0,1
0.05744285487446,1.7729278498582708,0,1
1.2649553389926538,2.003949960438195,1,1
1.9624375064449742,1.7268927262240927,1,1
2.08833603224137,1.4586280758942531,1,1
2.180591915322153,1.199020568641226,1,1
0.6000172711338673,0.6393297038729215,0,1
0.3732714553457715,0.4195887105725399,0,1
-0.09715711216485816,0.36186889315886905,0,1
-1.175501591751041,0.17062081111647662,0,0
-1.960146537560742,-0.003396571904849668,0,0
-2.2249226703043026,-0.09286625249699439,0,0
-2.1981816599136055,-0.5920258558037259,0,0
-2.2556094064767227,-0.5519149421766115,0,0
-2.2539510897435657,-0.570525853135103,0,0
-1.5816687454737386,-0.6261356191117232,0,0
1.9440317585642581,0.5063958967504485,1,1
2.3982254116868966,0.8798318760463704,1,1
1.3399189884530545,0.768832911012107,1,1
0.8602943450969132,1.258692485155115,1,1
-0.4164798070890124,1.2330997109917374,0,1
-0.5382227978350267,1.4547374249396456,0,1
-0.5708600276947615,1.7792917319255854,0,1
-0.6293223039197166,1.7448161579205494,0,1
-0.4097801301086627,1.8160822729483688,0,1
-0.18492786663938063,1.7749656758905092,0,1
-0.07943740754359274,1.4806595647467549,0,0
1.3859605097638497,1.5776595434208736,1,1
1.3187656128786565,1.3070803039043903,1,1
1.12811295135579,1.0174218359753198,1,1
0.2620957104997196,0.6310593589770428,0,1
0.2532038517235744,0.3996210429907615,0,1
0.5534689075460596,0.41559607577179625,0,1
1.0824521529981912,0.529919414284979,1,1
0.7498112716319233,0.26135590900779637,1,1
-0.7961010621171936,-0.11038467790771858,0,0
-1.5494705384999783,-0.2436498001395169,0,0
-1.946582730064306,-0.42905714294593944,0,0
-1.9532606399406232,-0.6198839792501896,0,0
-1.8055269826445999,-0.49614023498403226,0,0
-1.0243850548944022,-0.17925936994730948,0,0
-0.1515870148914722,0.4106771362187135,0,1
-0.21017158458733304,0.47963737720221117,0,1
-0.4786587108316497,0.8875095191025201,0,0
-0.6919086819190158,1.072625555357815,0,0
-0.2898490217041152,1.2781126288674713,0,1
-0.6904196360090807,1.4019707120922824,0,1
-1.3284613195864101,1.2589010133640677,0,0
-0.9041110299012215,1.4799109579860854,0,1
-0.534156013005202,1.544046591175257,0,1
0.2557152976825452,1.4031375361690257,0,1
0.10485997276414026,1.2997532417355124,0,1
0.062444987829101725,1.2488905219965907,0,1
-0.737968488240832,0.7286244774577445,0,0
-1.521570969200039,0.39394461277023807,0,0
-0.3496341952841095,0.6456400672917614,0,1
0.23696908809958653,0.7088784756119919,0,1
1.1780164169662026,0.9217159745641881,1,1
0.6634139794262744,0.6657128263020666,1,1
-0.7743213281617061,0.28048481977685713,0,0
-0.8103681110489469,0.2604983959409407,0,1
-1.7570338723064607,-0.12229065927672579,0,0
-2.450551835799684,-0.33621418706709594,0,0
-2.2087101846198864,-0.33786843699539876,0,0
-1.61030020375382,-0.14282676003660189,0,0
-1.787691788312145,0.06746508137949048,0,0
-1.8419821520671233,0.07542355592544701,0,0
-1.8485242855769677,0.45678970523331075,0,0
-2.007482140029856,0.8693989169723496,0,0
-1.6538546356438693,0.9184290284632797,0,0
-1.969813059624548,0.9606733719611076,0,0
-2.383990278317387,1.0238878458272815,0,0
-1.8761338743117733,0.8943110702564498,0,0
-1.4109300932167361,0.8378777294786595,0,0
-1.2328208905742963,0.8154618721503146,0,0
-1.1516710919901874,0.6672386705602888,0,0
-1.6875934084776163,0.8700035769126977,0,0
-1.8793661297273516,0.698131651255862,0,0
-1.5807423186964693,0.37261830355900155,0,0
-1.4878676175898509,0.24026959857379282,0,0
-1.569057268570835,-0.11226597838439767,0,0
-1.8140671876912644,-0.16283914444784625,0,0
-2.256397786071584,-0.45862474079041105,0,0
-2.707002646776234,-0.6945699569444358,0,0
-2.749143882304101,-0.7361150945267214,0,0
-2.7880092077743424,-0.66093192504962,0,0
-2.6552989017718263,-0.7142638477067605,0,0
-1.8487512425810626,-0.6293914739063431,0,0
-0.4868551813962881,-0.3303685621737521,0,0
-0.6683106050024779,-0.07264936664008535,0,0
-1.4494660036667941,-0.10228690774658573,0,0
-1.2255855275823964,-0.006782193589468373,0,0
-1.3496457579877075,0.03523928100255031,0,0
-1.2192432910897346,0.1671301324703235,0,1
-1.127321945301181,0.2742230543771939,0,1
-1.2292533381912745,0.3612807664100025,0,1
-1.2131417071942274,0.4731991492723769,0,1
-1.0005223006463175,0.4699502333913942,0,1
-0.27791518821081784,0.5700650483732442,0,1
0.009561741762668727,0.47586716189909123,0,1
-0.1131730893166197,0.23929600729787473,0,1
-1.0355719337375962,-0.21263724117863925,0,0
-1.593575998617384,-0.3638285003755965,0,0
-1.6377044072765448,-0.47958726021617093,0,0
-1.4119157454166569,-0.5882162450718532,0,0
-1.6163803549226583,-0.6045633377472706,0,0
-2.156363116926932,-0.7714208196913472,0,0
-2.6317911785017962,-0.5492514903897029,0,0
-2.5512018012334834,-1.0569749819602188,0,0
-2.5941842471213223,-0.9805010097139222,0,0
-2.2252691517357173,-1.3059361289617466,0,0
-2.2421869936485104,-1.0178210788109592,0,0
-1.028327630654412,-0.556575431278812,0,0
0.8579091193920184,0.2064349001334567,1,1
-0.11248434321804246,0.17936492595281014,0,1
0.46308005145476583,0.6433169568577025,0,1
1.3833786815443987,1.0965086883419708,1,1
-0.09025285637804926,1.0091878098668432,0,1
0.19693559743242117,1.3206837904685371,0,1
0.5609958776436776,1.5369604852443517,0,1
0.2286410108150826,1.3215752053012437,0,1
0.22288913845444558,1.3044411049634552,0,1
0.4630966870064307,1.4428170088717565,0,1
1.1106991135511257,1.588200281058445,1,1
1.2118358176120378,1.5834301377184221,1,1
1.3129725216729504,1.578659994378399,1,1
1.414109225733863,1.5738898510383754,1,1
1.515245929794775,1.5691197076983523,1,1
1.6163826338556877,1.5643495643583294,1,1
1.7175193379165992,1.5595794210183056,1,1
1.818656041977512,1.5548092776782827,1,1
1.9197927460384245,1.5500391343382596,1,1
2.0209294500993367,1.5452689909982364,1,1
2.1220661541602492,1.5404988476582129,1,1
2.2232028582211623,1.5357287043181898,1,1
2.324339562282074,1.5309585609781664,1,1
2.4254762663429856,1.5261884176381428,1,1
2.5266129704038978,1.5214182742981197,1,1
2.627749674464811,1.5166481309580966,1,1
0.3328339281024869,1.0128952756077652,0,1
-0.005619585530100035,1.2458340860556345,0,1
-0.4193899151053201,1.2683643399297801,0,1
-0.3454412834053787,1.5325137636996882,0,1
-0.5442389046993982,1.3936324192092235,0,1
-0.5763182042305766,1.3585669389978714,0,1
-0.809214866710153,1.2505390659404798,0,1
-0.29012896273049743,1.5399674775885677,0,1
0.02969835765906561,1.4882413508156243,0,1
0.07293766093441562,1.2652525892778521,0,1
-0.053516285617924354,1.0522527952062466,0,1
-0.460006086747862,0.5501827078879375,0,1
-0.5696264490332819,0.3193960524717995,0,1
-0.4082002958745436,0.3481080388295359,0,1
-0.6223037662879551,0.09484337250776068,0,0
-0.772975563730788,-0.17765561617353018,0,0
-0.9523420462075985,-0.29582100916141435,0,0
-1.036617857964493,-0.283027278122792,0,0
-1.0317793408727036,-0.42394191818982946,0,0
-0.8483574695326063,-0.6875081290050966,0,0
-0.7063603224926129,-0.5226208696230892,0,0
0.4066010075876279,0.3055449590601521,0,1
0.9635494076067207,0.9432085915355756,1,1
0.30721471126630456,0.9259926404007776,0,1
-0.7090586172012503,0.8021938656090802,0,1
-0.7410239276294337,0.7839014320941385,0,1
-0.5633391919128472,1.0258169595473754,0,1
-0.5166703594911026,1.0190691551855449,0,1
-0.6698024883617382,1.1866591246733997,0,1
-0.569539420434136,1.364596825520859,0,1
-0.6002985828230984,1.3375842363479864,0,1
-0.036360347164684094,1.5897314804769926,0,1
0.28990718686087674,1.4955149306268292,0,1
0.03028799163207209,1.2315223763130538,0,1
-0.1790681915163545,0.8071876995311489,0,1
-0.31376974933890517,0.42135194919911634,0,1
-0.4811280343459095,0.21813158615127717,0,0
-0.500324977412758,0.05730380192020683,0,0
-0.6090480477995204,0.006263044179828249,0,0
-0.6782664170961994,-0.27256637924023114,0,0
-0.6445057413517518,-0.428044482872954,0,0
-0.7848918116414425,-0.5374684169712586,0,0
-0.8152093385859245,-0.759732593068487,0,0
-0.779364485302621,-0.6958051842726162,0,0
-0.4669102350789312,-0.5970290912042018,0,0
0.18653334538269886,0.02178297539203382,0,1
0.35759261224260314,0.4509663585164574,0,1
0.11130048064123453,0.7028481167832872,0,1
-0.5504843995235874,0.7711198792172459,0,0
-0.5629242359834223,0.9889242414426483,0,1
-0.3009781442886353,1.3502486584008175,0,1
-0.4445897063655875,1.311599552594217,0,1
-0.35539592128695896,1.3739330330001684,0,1
-0.4140397908131099,1.2672158390164632,0,1
-0.3917451552546067,1.1652190983129853,0,1
-0.3085222425404942,0.9352083744481215,0,0
-0.03424152506868247,0.7133556606011683,0,1
-0.5279012773023473,0.6633756344048697,0,0
-0.2931011544494757,0.3009991317622216,0,1
-1.108348956725215,0.09996828710451908,0,0
-1.146459088014964,0.08064771270751121,0,0
-0.3036562348290287,0.2795979562185244,0,1
-0.36785306216849384,0.10696501723602518,0,1
-1.0318998420155172,-0.12311832947323745,0,0
-1.5603131520112998,-0.2645378619892147,0,0
-1.9351192678201183,-0.34759229610880277,0,0
-2.062847996012638,-0.3294314501703717,0,0
-2.636695607670807,-0.38734195988684056,0,0
-2.4066027457147334,-0.3981849553327649,0,0
-1.6745842484808244,-0.2984096085191947,0,0
-1.6966216936461684,-0.2178037649665254,0,0
-1.8402048860357578,-0.18365614932620183,0,0
-1.8096057574631588,0.058954417626159814,0,0
-1.7466339232154748,0.13021529860876063,0,0
-1.5368499335413426,0.2604385439627078,0,0
-1.8390579953036055,0.31858489386629696,0,0
-2.071874263941864,0.270550483480326,0,0
-1.973732933523355,0.28163339138163457,0,0
-1.7345529770486932,0.40659243322103983,0,0
-1.6588786917202072,0.34385902505147353,0,0
-1.4838444600704561,0.2636944510436709,0,0
-1.1932525073906988,0.21885734221839936,0,0
-0.7879156460100342,0.11428739227420436,0,0
-1.0815580344736448,-0.01668157164270168,0,0
-0.9443362580110117,0.03421058940350328,0,0
0.18642512462788305,0.268955903779527,0,1
0.3525613528860029,0.18249724380249213,0,1
-0.6111832690626678,-0.14865839527944513,0,0
-1.600405910312297,-0.06860496734450171,0,0
-1.83076300196819,-0.2843361247356139,0,0
-2.0454100328471774,-0.41613958422654174,0,0
-2.4475780855867573,-0.4419822303680598,0,0
-2.3609753449923008,-0.4511074448896749,0,0
-2.1012881585265246,-0.26315424485210326,0,0
-2.0546183853923226,-0.11376582479306756,0,0
-2.157541584774243,0.11187618888382332,0,0
-2.0786708106150784,0.5412963828959656,0,0
-2.1483172245324926,0.747034021959676,0,0
-2.1960219587309067,0.8806362637779558,0,0
-2.6024412283652842,0.8593289632469304,0,0
-2.528176264631774,0.9128254611240215,0,0
-2.4293971654458946,1.1463494800739544,0,0
-1.7579441933300621,1.0505714219359825,0,0
-1.8151204900093778,1.1481639525836298,0,0
-1.3655550925231568,1.0436519704601024,0,1
-1.1434621609867557,0.9651811243054609,0,1
-0.7012563817237,0.7172847994822309,0,1
-0.43849150672406906,0.5519595084194721,0,1
-0.7522308138297042,0.34837754870065485,0,0
-1.943536010905232,0.1787420333554699,0,0
-2.5225493777860772,0.10762450869265987,0,0
-2.224531727917576,-0.010210599197040426,0,0
-2.8298327624463346,-0.03911090460492783,0,0
-2.699077847248295,-0.19336102181555526,0,0
-2.543263935333792,-0.24193396941339812,0,0
-2.0864886045330846,-0.5797938830221327,0,0
-1.7001353175791107,-0.404078170977045,0,0
-0.3921425855772581,0.04550092633508872,0,1
1.4951865777406865,0.7353883990771025,1,1
0.5576065265451186,0.5907639101351934,0,1
-0.17747898802737197,1.0906682809306534,0,1
-0.4114449622863279,1.3527320008544184,0,1
-0.47059442231294796,1.4958852063288959,0,1
-0.42712045047777913,1.7021446641495732,0,1
-0.4833691671023471,1.663283683549457,0,1
-0.739731173115681,1.536432002917676,0,1
-0.0074432927372701805,1.4807882677618196,0,1
1.2958685665667145,1.611436410222372,1,1
1.746421311760504,1.7001194584140464,1,1
0.21136201470042656,1.1886814090576225,0,1
-0.929469238190197,0.5541372888412133,0,0
-1.5312845841053404,0.22409764337134958,0,0
-1.9339808556533857,-0.12940688211689408,0,0
-1.7798439172906635,-0.03395174030973654,0,0
-2.202828639894041,0.037979039012676706,0,0
-2.652267301699457,0.163434365751846,0,0
-2.649064136356779,-0.15095009804386839,0,0
-2.7117551760257173,-0.3245731346673383,0,0
-2.7062431238061393,-0.4601569290471063,0,0
-2.426370477979652,-0.3992493058804762,0,0
-1.7168793935322189,-0.2166507423810276,0,0
-0.40418580814969585,-0.015513788676169376,0,0
0.6687935960054732,0.38607810899689454,1,1
0.2351245009855491,0.4115116467408646,0,1
-0.35528054844812984,0.457331861486384,0,0
-0.4779867935156203,0.5914463383416668,0,0
-0.18176680573861234,0.9796459261203473,0,1
-0.02697085621024264,1.3194149892772011,0,0
-0.7972369720454334,1.404321553176468,0,0
-0.817040477101456,1.2077311294996673,0,0
0.09234806318332169,1.481421944606672,0,0
1.0404901298012945,1.5923486082129958,1,1
0.6594339428722077,1.4591006757432894,1,1
1.8643779059853254,1.716840402319593,1,1
0.773844932618023,1.2325245599536048,1,1
-0.30887148464119585,0.8884187525125935,0,1
-0.7902093304729412,0.6726037704385324,0,0
-0.35220016043625224,0.6785283822242488,0,1
-1.5144691629487248,0.3450631763518525,0,0
-1.7635446302662494,0.3638607500058983,0,0
-2.0763171906069195,0.1605463503676651,0,0
-2.0866411112470296,0.09010095759869349,0,0
-2.26033823060034,0.08276242076528356,0,0
-2.4285547686432465,0.251693877008266,0,0
-2.3912402622549953,0.23736326922132098,0,0
-2.1382659418044083,0.24326795536206108,0,0
-1.8004596809330193,0.5083669505559543,0,0
-1.5627489874399734,0.7647726644676148,0,0
-1.5816983940653764,1.075731042143849,0,0
-1.4641436376664598,1.132067471637166,0,0
-1.7510848443082807,1.5416602324337718,0,0
-2.228158932677237,1.5745556724429142,0,0
-2.284061293735277,1.7372319902038074,0,0
-2.06618207641731,1.966535490352621,0,0
-1.7756483914823675,1.968812286162328,0,0
-1.8064501505873698,1.63809534104612,0,0
-1.4937690356207882,1.5838719374748573,0,0
-0.6637127872821734,1.5587439579724742,0,0
-0.7425453869691154,1.193521907179836,0,0
-1.1184324197280107,0.8637030558740746,0,0
-1.364257227828613,0.799166351589591,0,0
-1.6937115866042247,0.7309853579356831,0,0
-1.5368118125632972,0.5907793598766521,0,0
-1.5824725858318232,0.5516864694948473,0,0
-1.896392774781537,0.26896016484426827,0,0
-2.131453313886203,-0.09529184325339958,0,0
-2.1896621243962615,0.02701093661444746,0,0
-1.5968139596618325,-0.1539769713517857,0,0
-0.6917113753264963,0.03400881034494719,0,0
0.06422387828843572,0.6008459500757102,0,1
0.23981883100165102,0.7377000546712948,0,1
0.4128387544988848,1.0686559395594226,0,1
-0.3699210265523759,1.508641023750083,0,1
-0.6230646677299049,1.2891470072708946,0,0
-0.595137681942458,1.1610531792186007,0,0
-0.5486207580266744,1.2788879351113016,0,0
-0.7934500319171226,1.3286357134201874,0,1
-0.7182456189428155,1.2973246603350295,0,1
-0.6380993159421505,1.32517439494198,0,1
-0.30593557436956786,1.5974727289095811,0,1
-0.40315792109626597,1.3575113178847262,0,1
-0.0757418558459159,1.2926254745284966,0,1
-0.37648886332450604,1.0221687648273579,0,0
-0.7889464561570355,0.7339431313941774,0,0
-0.7717437609997104,0.5899221828525681,0,0
-0.7561613988739551,0.45508611232368046,0,0
-0.7091310413606166,0.4289510989919154,0,0
-0.8987209639155851,0.4158815349873482,0,0
-0.9778313892347404,0.37906917391491257,0,0
-0.8953137613309279,0.2929065069363047,0,0
-0.934809738202207,0.07713084216230633,0,0
-1.1502297184800028,-0.03501902045812935,0,0
-1.021104274008591,0.0666631243074935,0,0
-0.21672105211232406,0.789453556600849,0,1
-0.6688674621392511,0.6466545079033671,0,0
-0.9353963241911133,0.610875784665398,0,0
-0.9867018456745887,0.806609596613142,0,0
-0.9384726473079266,1.0063704963847722,0,0
-0.797955823472061,1.2179371124931322,0,0
-0.7098529333776604,1.3236540086896926,0,0
-0.9011911092374795,1.2288723606470922,0,0
-0.7596097139235376,1.1952540418050372,0,0
-0.5806724748921748,1.3711680817856724,0,0
-0.09881043749307186,1.8007735246466523,0,0
-0.17072290421857977,1.5566515914123507,0,0
-0.029699122471638913,1.5311348372533982,0,0
-0.5487705972190758,1.163563781387436,0,0
-1.1458825454867934,0.7945136403444896,0,0
-1.0605763351104016,0.7289610533242263,0,0
-0.5510867639488407,0.8670322193238604,0,1
-0.6412827654976196,0.7771466401681396,0,1
-1.3945434658511948,0.41434261535808614,0,0
-1.2691446686903511,0.35236178981478783,0,0
-1.534595293101143,0.24276682529291424,0,0
-1.909998158831069,0.07123026787828397,0,0
-1.7458403209082478,0.02714005418984219,0,0
-0.9979923250973392,0.21673898027216507,0,0
-0.7817736583284024,0.23347310763869975,0,0
-0.716833214934952,0.4088216864804527,0,0
-1.025723487671624,0.6378504217698924,0,0
-1.6263188204872585,0.7306214975047145,0,0
-1.8389892322339292,0.984196715530413,0,0
-1.456571970356617,1.5835578921271083,0,0
-1.3834539085991426,1.4947235539444796,0,0
-1.8320103545604867,1.3674152910606017,0,0
-1.4448484043446654,1.2958749095474171,0,0
-0.8175930309367954,1.5516543094820991,0,0
-1.0332228187150738,1.7407889520794115,0,0
-0.22680189132201367,1.6037779494736317,0,1
0.01727119451686846,1.5505142312629467,0,1
-0.7548831208098838,0.7796318656576302,0,0
-2.4681098515551256,0.6823493424349709,0,0
-2.108007426516448,0.6121819880159574,0,0
-1.299469900497614,0.6473774762862673,0,0
-1.8027960942403651,0.5560166375175402,0,0
-2.4959433708206786,0.4190718576074438,0,0
-1.6307484748854475,-0.03591834763929835,0,0
-1.585631093653363,-0.004786427716193288,0,0
-1.6955253626613047,-0.18015660180591375,0,0
-2.3937976994021977,-0.3906422665189587,0,0
-2.1291673426186626,-0.3294998118318096,0,0
-1.6813369060341603,-0.035403781619546805,0,0
-1.5019989213453668,0.3017183704397945,0,0
-2.10823088516445,0.26499677029791785,0,0
-1.9251394882340152,0.46151787992108456,0,0
-2.1231164397867293,0.6763567166638906,0,0
-2.166396754989592,0.8313593066218198,0,0
-2.3592038565710696,0.6536482017846952,0,0
-2.397077273239892,0.8228029869853741,0,0
-2.028629659669744,0.5116862341029894,0,0
-1.954106244704874,0.8126396394765295,0,0
-1.7618245017543461,0.8866556797420581,0,0
-1.515774449034394,0.6504779666387516,0,0
-1.1681199048324504,0.6076374848153463,0,0
-0.8857273470053643,0.48732002660896084,0,0
-1.0565782821268224,0.3662156054052716,0,0
-0.7998557688043466,0.29492711028082713,0,0
-0.7048276991065361,0.2116682823188344,0,0
-0.989589433326774,0.045636173147515446,0,0
-1.8435621926156862,-0.14575594723859422,0,0
-2.387686876710885,-0.2958313886778926,0,0
-2.49982496422146,-0.1978919006462084,0,0
-2.44827901835781,-0.3905216101945808,0,0
-2.296070088732909,-0.24470260079407052,0,0
-0.7876625948184584,-0.10592142497693642,0,0
0.18985842745219994,0.5657823003444158,0,1
1.8133983988438622,1.2751696262323917,1,1
0.7050900329243749,1.0221668415544045,1,1
0.6454681665088015,1.6896235358972846,1,1
0.1532929823009639,1.8630420139608428,0,0
-0.2118609180410615,1.667353916032604,0,0
0.055227954905468675,2.190523412514005,0,0
0.25334526183105693,2.1543522229173546,0,0
0.4030400570142784,2.423444941697618,0,0
-0.04251162948892842,2.126723943516803,0,0
0.812429735546544,2.2339507996161405,1,1
0.41171188180225443,1.9378122209479312,0,1
2.3488526044452076,2.4628256578410865,1,1
0.0821045702955176,1.470975715279555,0,1
-0.41925542941525756,1.0417851388744503,0,0
-0.7801152581485642,0.7962272013327255,0,0
-0.8000251231862514,0.6435989655337606,0,0
-1.2013479438198182,0.4854165585331496,0,0
-2.042219063513888,0.3011092791495226,0,0
-2.374319414377113,0.17160321604490839,0,0
-2.5394579060497313,0.20225476207335596,0,0
-2.667969099841225,0.21123148417763593,0,0
-2.3336951457928112,0.04388098289964257,0,0
-1.0769593289687078,0.06594589822412193,0,0
1.0164938618332253,0.744501658534537,1,1
3.329152517232812,1.873783185246249,1,1
3.1164135382837963,1.6636974865391616,1,1
1.6354894475058284,1.7941354968432268,1,1
0.7815199740813907,2.104589416962242,1,1
0.13443413260356243,2.342451565638785,0,0
-0.15546170947566657,2.4195618451601475,0,0
0.15635464450466868,2.6044280393054455,0,0
0.30130964181161973,2.5374631078812806,0,0
0.2549529648562661,2.3865972122169232,0,0
1.4453815888613017,2.800824312235707,1,1
1.6221170637491187,2.524185643105468,1,1
2.1877257140576174,2.3563965324262663,1,1
1.3639855555400906,1.9902534278076933,1,1
0.3282192698231495,1.5074507584633519,0,1
-0.8530884794132769,1.1630169172629756,0,0
-1.520362451973637,1.0030143063314527,0,0
-1.0247368671447699,0.9441289934966951,0,0
-1.7689033523799753,0.6825113796845181,0,0
-1.8727371402130235,0.5971490515481221,0,0
-2.1762038850127587,0.4287365166093199,0,0
-2.227520529528275,0.24535564574490298,0,0
-2.0420607016717724,0.1748027213064786,0,0
-1.4122055648467644,0.372190527427331,0,0
1.1714857360699114,1.2032133812999108,1,1
3.779860344803915,2.181465273302531,1,1
1.0054507866360396,1.3845067416530492,1,1
1.3554011889785118,2.1250129111736813,1,1
0.7481488048838818,2.5742423879336607,1,1
0.868822502181191,2.9009271148955706,1,1
0.7874689368014155,2.9647511836016385,1,1
-0.0101672818081194,2.786977994330645,0,0
-0.713594622593326,2.68517487760257,0,0
-0.4453846762214658,2.54391833471625,0,0
1.6759265403095556,3.011800420623933,1,1
2.949955867888095,3.3611414119722207,1,1
2.659919876464433,2.841899358959071,1,1
1.1799257807811456,2.2016209021723006,1,1
0.29632138570599925,1.7651950165578525,0,1
